"ksic1_cd","ksic1_nm","ksic2_cd","ksic2_nm","ksic3_cd","ksic3_nm","ksic4_cd","ksic4_nm","ksic5_cd","ksic5_nm","ksic_C"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","463","음·식료품 및 담배 도매업","4633","음료 및 담배 도매업","46332","비알콜음료 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","463","음·식료품 및 담배 도매업","4633","음료 및 담배 도매업","46333","담배 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46411","가정용 섬유 및 실 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46412","커튼 및 침구용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46413","셔츠 및 외의 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46414","유아용 의류 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46415","내의 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46416","가죽 및 모피제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46417","의복액세서리 및 모조장신품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4641","가정용 섬유, 의복 및 의복액세서리 도매업","46419","기타 가정용 섬유 및 직물제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4642","신발 도매업","46420","신발 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4643","조명기구, 가정용 가구 및 비전기식 가정용기기 도매업","46431","가정용 가구 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4643","조명기구, 가정용 가구 및 비전기식 가정용기기 도매업","46432","전구·램프 및 조명장치 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4643","조명기구, 가정용 가구 및 비전기식 가정용기기 도매업","46433","가정용 요업제품, 비전기식 주방용품 및 날붙이 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4643","조명기구, 가정용 가구 및 비전기식 가정용기기 도매업","46439","기타 비전기식 가정용 기기 및 기구 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4644","의약품, 의료용품 및 화장품 도매업","46441","의약품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4644","의약품, 의료용품 및 화장품 도매업","46442","의료용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4644","의약품, 의료용품 및 화장품 도매업","46443","화장품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4644","의약품, 의료용품 및 화장품 도매업","46444","비누 및 세정제 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4645","종이, 인쇄물 및 문구용품 도매업","46451","종이제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4645","종이, 인쇄물 및 문구용품 도매업","46452","문구용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4645","종이, 인쇄물 및 문구용품 도매업","46453","서적, 잡지 및 신문 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4646","오락, 취미 및 경기용품 도매업","46461","음반 및 비디오물 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4646","오락, 취미 및 경기용품 도매업","46462","악기 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4646","오락, 취미 및 경기용품 도매업","46463","장난감 및 취미용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4646","오락, 취미 및 경기용품 도매업","46464","운동 및 경기용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4646","오락, 취미 및 경기용품 도매업","46465","자전거 및 기타 운송장비 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4649","기타 가정용품 도매업","46491","가방 및 여행용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4649","기타 가정용품 도매업","46492","시계 및 귀금속제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4649","기타 가정용품 도매업","46493","사진장비 및 광학용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","464","가정용품 도매업","4649","기타 가정용품 도매업","46499","그외 기타 가정용품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4651","컴퓨터 및 주변장치, 소프트웨어 도매업","46510","컴퓨터 및 주변장치, 소프트웨어 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4652","가전제품, 통신장비 및 부품 도매업","46521","가전제품 및 부품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4652","가전제품, 통신장비 및 부품 도매업","46522","통신장비 및 부품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4653","산업용 기계 및 장비 도매업","46531","농업용 기계 및 장비 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4653","산업용 기계 및 장비 도매업","46532","건설·광업용 기계 및 장비 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4653","산업용 기계 및 장비 도매업","46533","공작기계 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4653","산업용 기계 및 장비 도매업","46539","기타 산업용 기계 및 장비 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4659","기타 기계 및 장비 도매업","46591","사무용 가구 및 기기 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4659","기타 기계 및 장비 도매업","46592","의료, 정밀 및 과학기기 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4659","기타 기계 및 장비 도매업","46593","수송용 기계 및 장비 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4659","기타 기계 및 장비 도매업","46594","전기용 기계장비 및 관련 기자재 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","465","기계장비 및 관련 물품 도매업","4659","기타 기계 및 장비 도매업","46599","그외 기타 기계 및 장비 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4661","일반 건축자재 도매업","46611","원목 및 건축관련 목재품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4661","일반 건축자재 도매업","46612","골재, 벽돌 및 시멘트 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4661","일반 건축자재 도매업","46613","유리 및 창호 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4662","철물 및 냉·난방장치 도매업","46621","배관 및 냉·난방장치 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4662","철물 및 냉·난방장치 도매업","46622","철물 및 수공구 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4669","기타 건축자재 도매업","46691","도료 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4669","기타 건축자재 도매업","46692","벽지 및 장판류 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","466","건축자재, 철물 및 난방장치 도매업","4669","기타 건축자재 도매업","46699","그외 기타 건축자재 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4671","연료 및 관련제품 도매업","46711","고체연료 및 관련제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4671","연료 및 관련제품 도매업","46712","액체연료 및 관련제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4671","연료 및 관련제품 도매업","46713","기체연료 및 관련제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4672","1차 금속제품 및 금속광물 도매업","46721","1차 금속제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4672","1차 금속제품 및 금속광물 도매업","46722","금속광물 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4673","화학물질 및 화학제품 도매업","46731","염료, 안료 및 관련제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4673","화학물질 및 화학제품 도매업","46732","비료 및 농약 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4673","화학물질 및 화학제품 도매업","46733","합성고무 및 플라스틱물질 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4673","화학물질 및 화학제품 도매업","46739","기타 화학물질 및 화학제품 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4674","방직용 섬유, 사 및 직물 도매업","46741","방직용 섬유 및 사 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4674","방직용 섬유, 사 및 직물 도매업","46742","직물 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4679","재생용 재료 및 기타 상품 전문 도매업","46791","재생용 재료 수집 및 판매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","467","기타 전문 도매업","4679","재생용 재료 및 기타 상품 전문 도매업","46799","그외 기타 상품 전문 도매업","C9"
"G","도매 및 소매업 (45~47)","46","도매 및 상품중개업","468","상품 종합 도매업","4680","상품 종합 도매업","46800","상품 종합 도매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","471","종합 소매업","4711","대형 종합 소매업","47111","백화점","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","471","종합 소매업","4711","대형 종합 소매업","47119","기타 대형 종합 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","471","종합 소매업","4712","음·식료품 위주 종합 소매업","47121","슈퍼마켓","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","471","종합 소매업","4712","음·식료품 위주 종합 소매업","47122","체인화 편의점","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","471","종합 소매업","4712","음·식료품 위주 종합 소매업","47129","기타 음·식료품 위주 종합 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","471","종합 소매업","4719","그외 기타 종합 소매업","47190","그외 기타 종합 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47211","곡물 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47212","육류 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47213","수산물 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47214","과실 및 채소 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47215","빵 및 과자류 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47216","건강보조식품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4721","식료품 소매업","47219","기타 식료품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4722","음료 및 담배 소매업","47221","음료 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","472","음·식료품 및 담배 소매업","4722","음료 및 담배 소매업","47222","담배 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","473","정보통신장비 소매업","4731","컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업","47311","컴퓨터 및 주변장치, 소프트웨어 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","473","정보통신장비 소매업","4731","컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업","47312","통신기기 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","473","정보통신장비 소매업","4732","가전제품 소매업","47320","가전제품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47411","가정용 직물제품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47412","한복 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47413","남녀용 정장 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47414","유아용 의류 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47415","내의 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47416","셔츠 및 기타 의복 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4741","섬유, 직물, 의복 및 의복액세서리 소매업","47419","기타 섬유, 직물 및 의복액세서리 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4742","신발 소매업","47420","신발 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","474","섬유, 의복, 신발 및 가죽제품 소매업","4743","가방 및 기타 가죽제품 소매업","47430","가방 및 기타 가죽제품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4751","철물, 페인트, 유리 및 건설자재 소매업","47511","철물 및 난방용구 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4751","철물, 페인트, 유리 및 건설자재 소매업","47512","기계공구 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4751","철물, 페인트, 유리 및 건설자재 소매업","47513","벽지 및 장판류 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4751","철물, 페인트, 유리 및 건설자재 소매업","47519","페인트, 유리 및 기타 건설자재 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4752","가구 소매업","47520","가구 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4759","그외 기타 가정용품 소매업","47591","전기용품 및 조명장치 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4759","그외 기타 가정용품 소매업","47592","식탁 및 주방용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4759","그외 기타 가정용품 소매업","47593","악기 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","475","기타 가정용품 소매업","4759","그외 기타 가정용품 소매업","47599","그외 기타 분류안된 가정용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","476","문화, 오락 및 여가 용품 소매업","4761","서적 및 문구용품 소매업","47611","서적 및 잡지류 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","476","문화, 오락 및 여가 용품 소매업","4761","서적 및 문구용품 소매업","47612","문구용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","476","문화, 오락 및 여가 용품 소매업","4762","음반 및 비디오물 소매업","47620","음반 및 비디오물 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","476","문화, 오락 및 여가 용품 소매업","4763","스포츠용품 소매업","47631","운동 및 경기용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","476","문화, 오락 및 여가 용품 소매업","4763","스포츠용품 소매업","47632","자전거 및 기타 운송장비 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","476","문화, 오락 및 여가 용품 소매업","4764","게임용구, 인형 및 장난감 소매업","47640","게임용구, 인형 및 장난감 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","477","연료 소매업","4771","차량용 연료 소매업","47711","차량용 주유소 운영업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","477","연료 소매업","4771","차량용 연료 소매업","47712","차량용 가스 충전업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","477","연료 소매업","4772","가정용 연료 소매업","47721","가정용 고체연료 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","477","연료 소매업","4772","가정용 연료 소매업","47722","가정용 액체연료 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","477","연료 소매업","4772","가정용 연료 소매업","47723","가정용 가스연료 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4781","의약품, 의료용 기구, 화장품 및 방향제 소매업","47811","의약품 및 의료용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4781","의약품, 의료용 기구, 화장품 및 방향제 소매업","47812","의료용 기구 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4781","의약품, 의료용 기구, 화장품 및 방향제 소매업","47813","화장품 및 방향제 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4782","사무용 기기, 사진장비 및 정밀기기 소매업","47821","사무용 기기 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4782","사무용 기기, 사진장비 및 정밀기기 소매업","47822","안경 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4782","사무용 기기, 사진장비 및 정밀기기 소매업","47823","사진기 및 사진용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4782","사무용 기기, 사진장비 및 정밀기기 소매업","47829","기타 광학 및 정밀 기기 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4783","시계 및 귀금속 소매업","47830","시계 및 귀금속 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4784","예술품 및 선물용품 소매업","47841","예술품 및 골동품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4784","예술품 및 선물용품 소매업","47842","관광 민예품 및 선물용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4785","그외 기타 상품 전문 소매업","47851","화초 및 산식물 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4785","그외 기타 상품 전문 소매업","47852","애완용 동물 및 관련용품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4785","그외 기타 상품 전문 소매업","47859","그외 기타 분류안된 상품 전문 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4786","중고상품 소매업","47861","중고가구 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4786","중고상품 소매업","47862","중고 가전제품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","478","기타 상품 전문 소매업","4786","중고상품 소매업","47869","기타 중고상품 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4791","통신 판매업","47911","전자상거래업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4791","통신 판매업","47919","기타 통신 판매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4792","노점 및 유사이동 소매업","47920","노점 및 유사이동 소매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4799","기타 무점포 소매업","47991","자동판매기 운영업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4799","기타 무점포 소매업","47992","계약배달 판매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4799","기타 무점포 소매업","47993","방문 판매업","C9"
"G","도매 및 소매업 (45~47)","47","소매업; 자동차 제외","479","무점포 소매업","4799","기타 무점포 소매업","47999","그외 기타 무점포 소매업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","491","철도운송업","4910","철도운송업","49100","철도운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4921","도시 정기 육상 여객 운송업","49211","도시철도 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4921","도시 정기 육상 여객 운송업","49212","시내버스 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4921","도시 정기 육상 여객 운송업","49219","기타 도시 정기 육상 여객 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4922","시외버스 운송업","49220","시외버스 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4923","부정기 여객 육상 운송업","49231","택시 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4923","부정기 여객 육상 운송업","49232","전세버스 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4923","부정기 여객 육상 운송업","49233","장의차량 운영업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","492","육상 여객 운송업","4923","부정기 여객 육상 운송업","49239","기타 부정기 여객 육상 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","493","도로 화물 운송업","4931","화물자동차 운송업","49311","일반 화물자동차 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","493","도로 화물 운송업","4931","화물자동차 운송업","49312","용달 및 개별 화물자동차 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","493","도로 화물 운송업","4939","기타 도로화물 운송업","49390","기타 도로화물 운송업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","494","소화물 전문 운송업","4940","소화물 전문 운송업","49401","택배업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","494","소화물 전문 운송업","4940","소화물 전문 운송업","49402","늘찬 배달업","C9"
"H","운수업 (49~52)","49","육상운송 및 파이프라인 운송업","495","파이프라인 운송업","4950","파이프라인 운송업","49500","파이프라인 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","501","해상 운송업","5011","외항 운송업","50111","외항 여객 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","501","해상 운송업","5011","외항 운송업","50112","외항 화물 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","501","해상 운송업","5012","내항 운송업","50121","내항 여객 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","501","해상 운송업","5012","내항 운송업","50122","내항 화물 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","501","해상 운송업","5013","기타 해상 운송업","50130","기타 해상 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","502","내륙 수상 및 항만내 운송업","5020","내륙 수상 및 항만내 운송업","50201","내륙 수상 여객 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","502","내륙 수상 및 항만내 운송업","5020","내륙 수상 및 항만내 운송업","50202","내륙 수상 화물 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","502","내륙 수상 및 항만내 운송업","5020","내륙 수상 및 항만내 운송업","50203","항만내 운송업","C9"
"H","운수업 (49~52)","50","수상 운송업","502","내륙 수상 및 항만내 운송업","5020","내륙 수상 및 항만내 운송업","50209","기타 내륙 수상 및 항만내 운송업","C9"
"H","운수업 (49~52)","51","항공 운송업","511","정기 항공 운송업","5110","정기 항공 운송업","51100","정기 항공 운송업","C9"
"H","운수업 (49~52)","51","항공 운송업","512","부정기 항공 운송업","5120","부정기 항공 운송업","51200","부정기 항공 운송업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","521","보관 및 창고업","5210","보관 및 창고업","52101","일반 창고업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","521","보관 및 창고업","5210","보관 및 창고업","52102","냉장 및 냉동 창고업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","521","보관 및 창고업","5210","보관 및 창고업","52103","농산물 창고업","C9"
